Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value
4c071279,Ekaja Sur,70,Male,Gujarat,Ahmedabad,137543,Low Income,Postgraduate,Student,Married,8,91,2024-10-09,314,166734,231,28,Technology,27,98,38175.06
22535f9e,Darika Rajagopalan,69,Male,Tamil Nadu,Trichy,2601795,High Income,Diploma,Student,Married,4,56,2024-05-01,9,8235,158,36,Food & Beverages,74,16,1294.46
0d2ff42c,Luke Dewan,33,Other,Maharashtra,Nashik,451596,Middle Income,Postgraduate,IT Professional,Single,6,11,2024-04-01,115,92000,185,35,Food & Beverages,49,61,13074.7
af70fb80,Ayaan Dhawan,24,Other,West Bengal,Durgapur,4931513,High Income,Undergraduate,Homemaker,Divorced,3,50,2024-08-09,304,202768,120,23,Entertainment,3,78,79258.26
de57fbdf,Anika Majumdar,50,Male,Delhi NCR,Ghaziabad,4889552,High Income,Postgraduate,IT Professional,Single,7,32,2024-10-19,177,139299,365,39,Food & Beverages,69,118,50213.9
50407985,Nathaniel Khalsa,69,Female,Delhi NCR,Gurugram,4276627,High Income,Others,Government Employee,Single,2,30,2024-06-09,284,137172,261,47,Entertainment,93,26,32354.38
5bb034e6,Dayamai Kothari,50,Female,Punjab,Chandigarh,4219033,High Income,Others,Student,Single,2,70,2024-10-09,211,62878,242,28,Groceries,91,96,21961.75
55f69cbb,Anjali Banik,49,Other,Tamil Nadu,Coimbatore,2126025,High Income,Others,IT Professional,Married,4,100,2024-08-26,8,2072,76,21,Technology,29,84,728.25
7546517e,Gauri Joshi,57,Female,Maharashtra,Nagpur,2778129,High Income,Postgraduate,IT Professional,Married,4,36,2024-09-05,486,258552,138,48,Electronics,97,120,82860.69
4ac968f3,Balhaar Kapur,23,Female,Rajasthan,Udaipur,644030,Middle Income,Undergraduate,Business Owner,Married,5,63,2024-05-04,432,78624,97,2,Electronics,60,91,22799.84
3ae381d7,Dhruv Sandal,67,Other,Maharashtra,Nagpur,268213,Low Income,Others,Student,Married,4,23,2024-05-03,382,65704,352,47,Healthcare,18,83,8139.94
a13582c0,Pranav Kaur,26,Male,Rajasthan,Jaipur,533412,Middle Income,Postgraduate,Homemaker,Single,6,41,2024-05-07,492,109224,19,7,Healthcare,6,60,12314.06
4b22ffbb,Om Babu,47,Male,Tamil Nadu,Madurai,146418,Low Income,Undergraduate,Homemaker,Divorced,1,24,2024-07-23,386,58286,141,12,Education,93,102,19148.48
6ca9cdb9,Lohit Kar,42,Other,Tamil Nadu,Madurai,1264575,High Income,Postgraduate,IT Professional,Single,8,4,2024-04-28,193,38407,257,44,Education,29,41,11772.15
e413139d,Jasmit Nair,53,Other,Punjab,Ludhiana,3183067,High Income,Others,Government Employee,Divorced,5,94,2024-06-04,402,194568,345,34,Clothing,102,23,69184.12
6af2261d,Brinda Toor,34,Male,Kerala,Thrissur,158287,Low Income,Undergraduate,Student,Divorced,6,21,2023-11-23,423,295677,211,24,Travel,51,97,67448.91
b9081c59,Jatin Pradhan,53,Female,Maharashtra,Pune,564589,Middle Income,Undergraduate,Homemaker,Divorced,3,24,2024-01-12,216,166536,96,30,Technology,48,40,26745.73
6a2dad98,Mitali Bhagat,21,Other,Kerala,Thiruvananthapuram,251206,Low Income,Postgraduate,IT Professional,Single,5,41,2024-01-25,340,170000,297,38,Technology,41,38,27946.52
6dea46d1,Yahvi Mandal,33,Male,Delhi NCR,Ghaziabad,4803471,High Income,Undergraduate,Business Owner,Married,6,22,2024-09-12,163,53138,221,23,Education,27,75,13367.36
432df858,Chandresh Bedi,20,Male,Maharashtra,Nashik,891259,Middle Income,Diploma,Government Employee,Married,3,78,2024-05-31,68,44200,254,27,Entertainment,102,61,10521.93
a7810b61,Girish Din,67,Female,West Bengal,Howrah,216328,Low Income,Others,Business Owner,Divorced,1,91,2023-12-20,53,51887,29,50,Technology,113,68,15630.87
54093781,Avni Sanghvi,18,Other,Tamil Nadu,Madurai,196456,Low Income,Postgraduate,Government Employee,Single,6,41,2023-12-23,129,59598,288,26,Groceries,87,108,27663.54
ce071765,Lohit Modi,47,Other,West Bengal,Kolkata,290300,Low Income,Diploma,Government Employee,Single,5,35,2024-04-18,263,86790,10,9,Education,73,14,19168.9
8dcecfad,Advay Goel,62,Male,Karnataka,Hubli-Dharwad,169857,Low Income,Undergraduate,Student,Single,8,3,2024-07-24,349,66659,260,41,Clothing,12,119,7168.87
9ec78159,Vidhi Saha,55,Other,Uttar Pradesh,Varanasi,769583,Middle Income,Diploma,Homemaker,Single,3,26,2024-04-15,433,156313,110,24,Technology,90,114,57274.02
b2563e11,Balhaar Wali,61,Other,Gujarat,Rajkot,1098387,Middle Income,Diploma,Homemaker,Single,2,50,2024-08-09,401,301953,178,23,Groceries,86,19,121645.91
9dd19c72,Peter Talwar,59,Male,Tamil Nadu,Coimbatore,2012815,High Income,Diploma,Student,Married,3,65,2024-04-01,341,39897,58,43,Technology,113,84,14196.05
d807c82d,Upma Srinivas,50,Other,Tamil Nadu,Chennai,166080,Low Income,Diploma,Business Owner,Single,5,50,2024-08-31,189,165753,17,5,Luxury Goods,113,60,70556.37
475ba6ba,Dhruv Chaudhry,56,Female,Kerala,Kochi,572033,Middle Income,Undergraduate,Government Employee,Married,3,12,2024-06-02,450,385650,184,42,Groceries,2,70,187630.75
014e125f,Jhalak Sule,26,Male,Uttar Pradesh,Lucknow,1835623,High Income,Others,IT Professional,Married,5,48,2024-06-20,490,88200,330,30,Electronics,98,65,18599.31
b7d1abed,Lipika Saraf,68,Other,Gujarat,Rajkot,239048,Low Income,Diploma,Business Owner,Divorced,2,14,2024-10-22,328,174168,71,21,Luxury Goods,116,68,68271.95
d0eda497,Rudra Rai,38,Other,Maharashtra,Nagpur,297006,Low Income,Others,Student,Divorced,8,14,2024-01-31,359,276071,224,37,Travel,2,45,45455.2
d4ca1b65,Arjun Ramanathan,50,Female,Tamil Nadu,Chennai,310732,Middle Income,Diploma,IT Professional,Married,3,86,2024-04-28,417,264378,284,36,Luxury Goods,29,105,59417.61
293d5b9c,Tara Pal,51,Other,Maharashtra,Mumbai,236040,Low Income,Undergraduate,Government Employee,Married,8,76,2024-04-18,38,23636,297,19,Travel,6,48,2899.88
f53f184c,Veda Lad,51,Other,West Bengal,Siliguri,195090,Low Income,Others,IT Professional,Single,7,84,2024-10-24,346,143590,117,13,Education,40,75,33818.18
28f3b54c,Bina Vala,53,Female,Gujarat,Rajkot,4048476,High Income,Others,Government Employee,Divorced,1,76,2024-08-31,49,12299,101,46,Healthcare,30,4,4266.49
f0a1298a,Chakradev Sarma,67,Male,Karnataka,Mysuru,260831,Low Income,Others,Homemaker,Divorced,2,79,2024-07-13,418,127490,352,17,Technology,18,37,41880.98
c24e71b1,Sanaya Chaudhary,27,Male,Punjab,Ludhiana,711962,Middle Income,Others,IT Professional,Single,3,22,2024-06-15,119,61880,296,40,Travel,7,117,13915.08
75b01925,Chakradev Lad,65,Male,Gujarat,Ahmedabad,334063,Middle Income,Postgraduate,Business Owner,Divorced,8,84,2024-07-14,87,48459,52,33,Travel,52,89,8214.29
7e670909,Dayita Pant,65,Other,Maharashtra,Pune,137106,Low Income,Diploma,Student,Single,5,36,2024-06-03,32,20576,248,28,Education,105,96,5934.66
91651699,Logan Gopal,51,Other,Karnataka,Bengaluru,146155,Low Income,Undergraduate,Government Employee,Married,8,72,2024-07-07,348,273876,155,36,Travel,52,110,98224.16
aab0ae8e,Ojas Parmar,52,Other,Maharashtra,Pune,3243461,High Income,Postgraduate,Government Employee,Divorced,2,55,2024-03-01,396,106524,264,48,Healthcare,49,2,26683.18
beb1b1ca,Kashish Nori,59,Other,Tamil Nadu,Madurai,168315,Low Income,Others,Homemaker,Single,3,90,2024-09-27,296,226736,6,7,Travel,120,14,48844.95
fe1b3716,Aahana Chahal,41,Other,Uttar Pradesh,Agra,575759,Middle Income,Postgraduate,IT Professional,Single,2,56,2024-09-13,476,372232,359,27,Entertainment,119,25,86697.17
73db1ad1,Aarna Mahal,22,Other,Karnataka,Mangaluru,419868,Middle Income,Diploma,Student,Divorced,2,87,2024-03-09,110,94930,161,32,Education,71,40,14631.55
d5d06f95,Ekavir Doctor,27,Male,Tamil Nadu,Trichy,1139044,Middle Income,Others,Government Employee,Single,3,63,2024-02-01,80,70240,60,39,Groceries,14,55,26104.41
9cc625d6,Bachittar Sachdeva,35,Male,West Bengal,Siliguri,204447,Low Income,Undergraduate,Business Owner,Married,6,83,2024-05-04,101,36764,162,31,Education,2,1,14904.66
ed9ac2b4,Zinal Naidu,56,Male,Punjab,Patiala,198146,Low Income,Undergraduate,IT Professional,Divorced,2,59,2024-03-02,37,7141,178,10,Food & Beverages,72,59,2372.09
b99e7965,Kavya Bhandari,19,Female,Rajasthan,Jaipur,181668,Low Income,Others,Student,Divorced,6,63,2024-11-07,154,72380,3,9,Technology,94,112,26273.18
747acc93,Oviya Lad,51,Female,Maharashtra,Mumbai,839488,Middle Income,Diploma,Homemaker,Divorced,2,57,2024-08-12,164,46740,237,19,Education,57,95,12576.46
2fccf669,Advika Suri,33,Other,West Bengal,Durgapur,337126,Middle Income,Diploma,Business Owner,Married,7,74,2024-04-23,500,243500,100,40,Technology,20,68,108203.12
151200f6,Hredhaan Venkatesh,65,Female,Rajasthan,Jaipur,575747,Middle Income,Diploma,Business Owner,Single,8,43,2024-07-04,105,42840,250,10,Food & Beverages,37,89,10742.3
49d1fb3f,Anvi Pau,50,Male,Karnataka,Bengaluru,397070,Middle Income,Others,IT Professional,Divorced,4,98,2024-10-01,189,187299,17,24,Food & Beverages,81,115,61837.66
0b1dd27a,Nathan Kata,57,Female,Rajasthan,Kota,949338,Middle Income,Postgraduate,Business Owner,Married,8,88,2024-01-02,294,103782,337,1,Healthcare,88,102,37787.82
6b5933e9,Yash Das,32,Other,Karnataka,Mysuru,440673,Middle Income,Undergraduate,Homemaker,Single,1,5,2024-10-03,361,197106,294,36,Entertainment,16,21,64084.23
9c756812,Oeshi Dewan,63,Other,Punjab,Chandigarh,809605,Middle Income,Diploma,Business Owner,Divorced,1,58,2024-06-02,71,63971,116,26,Food & Beverages,76,84,25868.9
dfeff109,Lopa Dey,29,Male,Rajasthan,Jodhpur,202990,Low Income,Others,Student,Divorced,8,90,2024-09-19,273,70434,216,29,Healthcare,51,31,23950.86
74cf3852,Advika Dayal,45,Other,West Bengal,Kolkata,1592707,High Income,Postgraduate,Business Owner,Single,8,28,2024-03-14,21,14049,349,41,Travel,46,34,3937.22
2d6ea87e,Laksh Gupta,44,Other,Tamil Nadu,Madurai,2885015,High Income,Postgraduate,Government Employee,Single,8,34,2024-06-16,395,178540,158,28,Technology,72,22,71127.18
28683998,Hritik Bedi,41,Female,Kerala,Kochi,601012,Middle Income,Others,Student,Married,3,33,2024-01-31,257,188895,177,40,Technology,21,52,40190.88
3777bf82,Karan Agarwal,32,Female,Tamil Nadu,Madurai,759377,Middle Income,Undergraduate,Business Owner,Married,1,5,2024-01-25,95,75335,329,16,Electronics,33,17,21909.52
2467a843,Chaitanya Mall,70,Other,Maharashtra,Pune,4507999,High Income,Others,IT Professional,Divorced,5,21,2024-06-08,30,8160,253,13,Groceries,10,93,1958.98
4ef74d32,Nathan Ganesh,34,Female,Tamil Nadu,Madurai,204634,Low Income,Others,IT Professional,Single,6,7,2024-06-05,74,20424,1,39,Healthcare,4,67,6209.25
7cf56b9b,Guneet Rout,26,Female,Kerala,Thrissur,1170528,Middle Income,Undergraduate,Student,Married,7,65,2024-05-09,235,204215,294,44,Luxury Goods,97,49,90553.48
9e6c28f7,Jairaj Jain,41,Male,Kerala,Thrissur,239983,Low Income,Undergraduate,IT Professional,Single,7,93,2024-08-23,489,470907,300,28,Education,77,16,96682.09
bb6871ac,Saanvi Oza,21,Female,Uttar Pradesh,Kanpur,180233,Low Income,Postgraduate,Business Owner,Married,5,76,2024-10-17,488,201544,124,47,Education,29,104,36904.44
3d8bd3ad,Harinakshi Goel,50,Other,West Bengal,Howrah,181587,Low Income,Diploma,Student,Married,6,6,2023-12-11,119,111265,164,4,Groceries,97,52,35042.13
7aa15485,Ranbir Rastogi,58,Female,Maharashtra,Pune,282521,Low Income,Diploma,Government Employee,Divorced,8,4,2024-07-02,224,105952,263,21,Groceries,31,118,51218.8
2f1731e4,Ishani Rajagopal,62,Male,Karnataka,Mangaluru,481375,Middle Income,Diploma,IT Professional,Single,2,54,2024-08-08,140,62580,60,32,Food & Beverages,82,95,18044.92
6e958497,Sudiksha Dugal,35,Female,Tamil Nadu,Coimbatore,289542,Low Income,Undergraduate,Business Owner,Single,6,28,2024-04-21,469,82075,272,37,Groceries,111,31,16578.0
f8c61dae,Krishna Ranganathan,38,Other,Delhi NCR,Ghaziabad,195702,Low Income,Diploma,Government Employee,Single,2,20,2024-04-01,277,137669,46,38,Entertainment,93,12,55350.88
b808ca65,Jason Bawa,41,Female,Karnataka,Mangaluru,253507,Low Income,Postgraduate,Business Owner,Married,8,25,2024-08-02,18,2880,119,16,Entertainment,49,38,1426.1
6d389f32,Luke Mitra,22,Other,Punjab,Amritsar,1178917,Middle Income,Undergraduate,IT Professional,Single,8,73,2024-03-16,102,24276,164,4,Groceries,21,68,7117.59
4564eba3,Yahvi Mangat,19,Female,Uttar Pradesh,Agra,3326694,High Income,Undergraduate,Government Employee,Married,4,75,2024-03-05,138,23184,356,43,Entertainment,25,44,9019.61
11f263b3,Nathan Din,35,Other,Karnataka,Hubli-Dharwad,660833,Middle Income,Others,Student,Single,6,82,2024-09-22,235,230770,228,44,Healthcare,1,97,32248.36
bf0fd7ab,Dhriti Tripathi,54,Male,Tamil Nadu,Coimbatore,4272867,High Income,Undergraduate,Government Employee,Divorced,1,36,2024-07-06,32,5184,292,43,Food & Beverages,38,2,1362.37
2d724d07,Darika Borra,70,Other,Rajasthan,Jodhpur,1947999,High Income,Diploma,Business Owner,Divorced,6,26,2024-09-29,314,259364,201,11,Healthcare,115,39,127178.05
6a713f4c,Darsh Wadhwa,68,Female,Delhi NCR,Ghaziabad,652444,Middle Income,Others,Homemaker,Single,2,12,2024-01-26,122,71248,29,41,Entertainment,60,0,14885.82
7c16d004,Bahadurjit Jain,26,Female,Kerala,Kochi,220058,Low Income,Undergraduate,Business Owner,Married,7,16,2024-04-19,300,69600,129,25,Entertainment,68,5,15156.4
0bd5e789,Oni Bir,65,Other,Punjab,Ludhiana,282694,Low Income,Diploma,Government Employee,Single,5,64,2024-05-26,402,223914,133,26,Entertainment,63,6,94669.51
4b347e86,Qadim Kalita,42,Female,Kerala,Kochi,1523817,High Income,Diploma,Business Owner,Divorced,8,71,2024-09-02,488,385032,166,15,Groceries,23,85,178156.9
0aed586d,Zansi Bawa,51,Female,Rajasthan,Udaipur,447647,Middle Income,Others,Business Owner,Divorced,3,92,2024-04-29,485,227950,270,22,Technology,18,101,43643.67
da473df7,Max Saraf,57,Other,Karnataka,Hubli-Dharwad,177385,Low Income,Others,Homemaker,Single,4,34,2024-10-02,360,168480,258,43,Technology,7,26,64336.69
b89575b2,Daniel Devi,53,Male,West Bengal,Howrah,4479020,High Income,Undergraduate,Government Employee,Single,4,97,2024-04-29,246,221892,256,35,Food & Beverages,78,75,48553.4
9f66b528,Rohan Majumdar,27,Female,Uttar Pradesh,Agra,293901,Low Income,Postgraduate,Homemaker,Married,5,1,2023-12-04,101,12423,311,17,Healthcare,22,12,3305.63
0ecab1e3,Chasmum Ganesh,33,Male,Gujarat,Ahmedabad,130186,Low Income,Undergraduate,Student,Married,6,20,2024-07-10,191,150508,129,41,Groceries,4,99,58803.68
8b8cf990,Barkha Kunda,67,Female,Tamil Nadu,Coimbatore,275826,Low Income,Diploma,Student,Married,1,49,2024-07-08,442,388518,86,35,Technology,96,94,135982.43
01d78d64,Laban Koshy,46,Other,Karnataka,Hubli-Dharwad,1410382,High Income,Postgraduate,Business Owner,Divorced,5,14,2024-06-12,235,200925,302,25,Electronics,94,69,59709.39
4af8a61f,Omkaar Srinivasan,67,Female,Tamil Nadu,Coimbatore,1126244,Middle Income,Diploma,Government Employee,Single,8,20,2024-08-24,375,108375,267,3,Food & Beverages,15,98,16674.2
ff85906a,Vasatika Memon,31,Other,Kerala,Kozhikode,1531113,High Income,Others,Homemaker,Divorced,4,91,2024-11-07,135,37665,153,37,Groceries,76,79,9157.87
39657843,Urmi Sachdev,45,Other,Karnataka,Mysuru,4935622,High Income,Diploma,Homemaker,Divorced,7,49,2024-01-17,101,24139,62,40,Food & Beverages,19,37,6542.08
dcc16f5e,Udyati Agrawal,19,Other,Kerala,Kozhikode,823564,Middle Income,Others,Student,Divorced,7,26,2023-12-28,452,134244,184,43,Technology,105,110,22542.15
8fe28f02,Baljiwan Salvi,59,Female,Tamil Nadu,Coimbatore,295388,Low Income,Postgraduate,IT Professional,Divorced,6,5,2024-03-29,12,11040,64,28,Healthcare,30,98,2768.17
6b3b7ee8,Aarna Dass,59,Male,Gujarat,Surat,520806,Middle Income,Diploma,Government Employee,Single,5,50,2024-10-30,439,426708,240,50,Electronics,50,96,166134.67
eff6d816,Mason Handa,47,Other,West Bengal,Siliguri,1826447,High Income,Others,IT Professional,Married,4,92,2024-04-28,386,212300,192,37,Clothing,26,67,54228.34
eb82ab7b,Rudra Kala,41,Female,Maharashtra,Pune,246409,Low Income,Diploma,Business Owner,Married,3,12,2024-10-11,384,286848,312,32,Technology,99,77,81576.82
17aa7f7d,Balhaar Balasubramanian,54,Other,Tamil Nadu,Chennai,224370,Low Income,Postgraduate,Business Owner,Married,4,31,2024-06-03,243,68040,3,24,Groceries,111,35,16482.2
adb20972,Robert Bains,47,Female,Karnataka,Mysuru,272968,Low Income,Diploma,Homemaker,Married,6,68,2024-08-29,227,224730,363,45,Education,88,35,72120.2
4abf218c,Gaurang Rout,36,Male,Karnataka,Bengaluru,2538160,High Income,Diploma,Homemaker,Married,1,47,2024-10-09,139,64635,80,30,Entertainment,49,55,28038.99
23b4fbb2,Veer Malhotra,39,Female,Kerala,Thrissur,510329,Middle Income,Others,Government Employee,Married,7,33,2024-03-01,154,49896,340,4,Healthcare,56,107,8736.04
21903738,Amruta Balan,20,Other,Rajasthan,Udaipur,213441,Low Income,Diploma,Student,Divorced,6,21,2024-11-14,340,284920,119,47,Groceries,41,120,66896.49
5ba29e79,Oscar Krishna,21,Female,Karnataka,Hubli-Dharwad,859564,Middle Income,Postgraduate,Business Owner,Divorced,4,41,2024-10-09,256,46336,39,47,Technology,117,96,15870.27
37d726c3,Luke Mall,39,Other,Kerala,Kozhikode,125921,Low Income,Others,Business Owner,Married,4,94,2024-08-20,252,99540,289,5,Groceries,48,10,23481.31
b19aee9f,Charita Bhavsar,23,Female,Karnataka,Hubli-Dharwad,954906,Middle Income,Others,Student,Divorced,2,46,2024-11-14,186,116808,350,32,Clothing,31,4,52420.08
c6d614fd,Aryan Walia,25,Other,Tamil Nadu,Chennai,2335091,High Income,Undergraduate,Business Owner,Married,6,18,2024-05-18,57,27588,270,14,Education,90,34,8533.63
b701add5,Wazir Korpal,41,Female,Karnataka,Mangaluru,826087,Middle Income,Postgraduate,IT Professional,Divorced,2,100,2024-03-14,201,36984,175,37,Food & Beverages,80,45,9260.06
3bd4226e,Nirja Dash,46,Other,Rajasthan,Jaipur,180476,Low Income,Postgraduate,Student,Divorced,5,47,2024-09-24,325,49400,258,46,Technology,79,41,6449.47
6a4f668f,Tanish Prakash,55,Other,Tamil Nadu,Madurai,1782846,High Income,Diploma,Government Employee,Married,6,93,2024-06-11,484,394460,307,26,Food & Beverages,71,8,43162.99
1196e120,Hitesh Kurian,63,Other,Tamil Nadu,Madurai,796319,Middle Income,Undergraduate,Business Owner,Divorced,6,1,2024-04-23,80,58560,107,17,Luxury Goods,66,105,11842.56
657e157a,Aryan Sarin,37,Male,Delhi NCR,New Delhi,403966,Middle Income,Postgraduate,Homemaker,Divorced,8,66,2024-01-03,371,232617,113,14,Healthcare,77,37,32342.1
06bd1781,Nidra Chaudhry,18,Other,Kerala,Kozhikode,246659,Low Income,Postgraduate,Business Owner,Married,1,22,2024-09-08,261,100485,13,29,Technology,107,110,31892.16
9fd531b6,Leena Saraf,49,Other,West Bengal,Siliguri,517685,Middle Income,Others,IT Professional,Divorced,4,43,2024-01-13,409,282210,275,49,Clothing,0,85,28660.95
6a8d99b2,Dominic Samra,47,Other,Maharashtra,Nagpur,516527,Middle Income,Postgraduate,Homemaker,Married,3,47,2023-11-21,373,161882,282,35,Education,108,74,32793.06
5133c30b,Ryan Srinivasan,45,Male,Tamil Nadu,Chennai,1083151,Middle Income,Others,Student,Divorced,6,88,2024-09-16,370,64010,137,39,Travel,39,76,17144.78
8155802d,Netra Shere,21,Female,Rajasthan,Kota,285975,Low Income,Postgraduate,Homemaker,Single,3,52,2024-07-04,419,106426,124,24,Clothing,25,26,27854.58
8814e113,Hredhaan Bali,58,Female,Tamil Nadu,Chennai,289368,Low Income,Diploma,Student,Married,3,6,2024-02-29,42,10920,44,36,Education,117,29,2492.8
24648335,Samarth Muni,42,Other,Uttar Pradesh,Lucknow,163267,Low Income,Undergraduate,Business Owner,Divorced,1,46,2023-12-18,453,409059,158,25,Travel,6,58,59839.48
a263cacf,Chaman Rajan,18,Female,Karnataka,Bengaluru,4383719,High Income,Postgraduate,Student,Single,5,33,2024-03-20,205,72980,164,41,Clothing,44,93,33027.62
6e80b001,Tanmayi Dhillon,22,Male,Kerala,Kozhikode,191475,Low Income,Postgraduate,Homemaker,Divorced,6,34,2024-04-22,317,40893,183,1,Entertainment,45,33,15757.81
5d5c5782,Mitesh Pillai,22,Male,West Bengal,Durgapur,2688004,High Income,Diploma,Student,Divorced,5,68,2024-04-08,355,139515,192,9,Travel,38,85,61235.32
8dd91bee,Adweta Kapoor,29,Other,Tamil Nadu,Madurai,187169,Low Income,Others,Business Owner,Single,5,79,2024-09-07,435,381930,186,3,Technology,93,104,55901.59
d1ed3bc7,Logan Balay,60,Other,Maharashtra,Nagpur,265296,Low Income,Postgraduate,Student,Married,7,51,2024-03-02,371,272314,115,22,Food & Beverages,27,73,58359.05
4d850c15,Meghana Deep,70,Female,Uttar Pradesh,Agra,672781,Middle Income,Undergraduate,IT Professional,Divorced,1,20,2024-04-16,202,122412,168,21,Clothing,103,7,12698.21
2161845b,Samuel Rajan,50,Other,Uttar Pradesh,Lucknow,1806434,High Income,Postgraduate,Homemaker,Single,5,87,2023-12-02,173,130269,160,23,Healthcare,32,57,18373.48
0ac298f9,Vanya Parsa,22,Other,Maharashtra,Pune,3844519,High Income,Undergraduate,Business Owner,Single,3,52,2024-07-31,132,56628,247,7,Luxury Goods,90,78,22134.35
a3f6d572,Chakradev Dhingra,43,Female,Karnataka,Mangaluru,1099329,Middle Income,Diploma,Government Employee,Married,7,95,2024-02-14,372,123504,308,25,Technology,68,61,14611.29
